pedido,contem_dados_pessoais
Nome: Tatiane Alves Lima. Telefone: (61) 996079-7747. Email: tatiane@uol.com.br. Solicito informações sobre meu cadastro.,1
"Sou Lorena Monteiro Vieira, portador do CPF 220.275.237-40. Gostaria de saber o andamento do meu requerimento.",1
"Sou Matheus Andrade Bezerra, titular do CPF 315.586.694-26 e título de eleitor nº 602987876809. Gostaria de informações eleitorais.",1
Solicito cópia do contrato nº 58936/2020 firmado entre a Secretaria de Meio Ambiente e a empresa Construções Centrais.,0
"Me chamo Beatriz Gomes Fernandes, CPF 524.921.495-95 e RG 14.827.506-4. Peço informações sobre meu benefício.",1
"Solicito informações sobre o processo do meu pai Lúcia Vieira Rodrigues, CPF 663.972.899-07, RG 85.997.620-7.",1
Gostaria de obter o número de beneficiários do programa Bolsa Família em 2025.,0
Solicito informações sobre o planejamento estratégico da Secretaria de Assistência Social.,0
Solicito informações sobre o planejamento estratégico da Companhia de Saneamento Ambiental.,0
Gostaria de obter o relatório de gestão da Secretaria de Fazenda do DF de 2025.,0
"Gostaria de alterar meu email cadastrado. Nome: Rafael Bezerra Pinto, CPF: 505.708.856-47. Novo email: rafael@uol.com.br.",1
"Meu nome é Yasmin Santos Torres, PIS/PASEP 790.33017.57-5, CPF 464.156.684-47. Solicito informações sobre meu FGTS.",1
Peço acesso aos gastos com cartão corporativo da Procuradoria-Geral do DF.,0
Gostaria de obter a ata de julgamento da licitação nº 55/2022 da Secretaria de Cultura.,0
"Sou Alice Ribeiro Bezerra, portador do RG 29.731.085-0 e CPF 364.980.936-25. Gostaria de obter cópia do meu processo.",1
"Sou Matheus Bezerra Araújo, CPF 793.296.343-54, RG 39.202.512-9. Telefone: (21) 997521-2839. Email: matheus@gmail.com. Moro em Av. SEPS, nº 2666, Sobradinho, Brasília-DF - CEP 70430-333. Solicito informações sobre meu benefício.",1
"Gostaria de alterar meu email cadastrado. Nome: Lorena Freitas Correia, CPF: 364.378.531-31. Novo email: lorena@yahoo.com.br.",1
Peço acesso aos relatórios de gestão do programa Minha Casa Minha Vida.,0
Solicito informações sobre o planejamento estratégico da Secretaria de Desenvolvimento Econômico.,0
Peço acesso aos documentos de habilitação do vencedor da licitação nº 72/2020.,0
Meu nome é Fernando Freitas Campos. Contato: (71) 996608-7366 / fernando@yahoo.com.br. Gostaria de informações sobre meu processo.,1
"Gostaria de obter informações sobre o benefício da minha mãe Bruna Freitas Santos, CPF 790.059.378-07.",1
"Sou Arthur Moraes Santos, portador do RG 37.851.002-3 e CPF 419.981.624-00. Gostaria de obter cópia do meu processo.",1
Meu nome é Lorena Monteiro Alves. Contato: (11) 990774-3365 / lorena@gmail.com. Gostaria de informações sobre meu processo.,1
Solicito dados estatísticos sobre o programa Segurança Alimentar no Distrito Federal.,0
Solicito informações sobre o planejamento estratégico da Secretaria de Obras do DF.,0
"Solicito a exclusão dos meus dados pessoais. Nome: Ricardo Moraes Cavalcanti, CPF: 381.239.318-24, RG 23.351.031-3.",1
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Desenvolvimento Econômico em 2021.,0
"Me chamo Beatriz Ribeiro Nunes, CPF 163.353.241-05, Título de Eleitor 968685848965. Solicito informações sobre minha zona eleitoral.",1
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Educação do DF em 2019.,0
"Gostaria de obter informações sobre todos os contratos ativos da Tribunal de Contas do DF com valores superiores a R$ 100.000,00.",0
Gostaria de obter a relação de passagens aéreas adquiridas pela Tribunal de Contas do DF em 2024.,0
"Me chamo Tatiane Dias Lima, CPF 926.849.737-92 e RG 86.890.335-6. Peço informações sobre meu benefício.",1
"Dados pessoais: Nome: Lúcia Monteiro Oliveira, CPF: 967.949.593-05, RG: 68.243.431-8, Data Nasc: 13/11/1977. Endereço: Travessa Brasil, nº 9550, Sudoeste, Brasília-DF - CEP 71313-541. Contato: (61) 992916-2168 / lucia@bol.com.br.",1
"Me chamo Isabela Silva Cardoso, portador do CPF 077.131.664-08 e RG 40.128.860-3. Endereço: Quadra W3 Norte, nº 6659, Asa Norte, Brasília-DF - CEP 72441-606. Telefone: (51) 999936-6402. Gostaria de informações.",1
"Sou Tiago Santos Lima, portador da CNH nº 44057076074 e CPF 675.173.713-04. Peço informações sobre meu cadastro no DETRAN.",1
"Solicito correção de dados cadastrais. Nome: Francisca Teixeira Nascimento, CPF: 881.579.976-15. Dados incorretos no sistema.",1
Solicito dados estatísticos sobre o programa Programa de Assistência Farmacêutica no Distrito Federal.,0
"Gostaria de exercer meu direito ao esquecimento. CPF: 336.532.571-90, Nome: Arthur Monteiro Correia.",1
"Gostaria de obter informações sobre todos os contratos ativos da Secretaria de Obras do DF com valores superiores a R$ 100.000,00.",0
Peço acesso aos documentos de habilitação do vencedor da licitação nº 90/2022.,0
"Gostaria de alterar meu email cadastrado. Nome: Tatiane Carvalho Vieira, CPF: 609.372.463-87. Novo email: tatiane@outlook.com.",1
Gostaria de obter o relatório de execução orçamentária da Instituto de Previdência do DF referente ao 2024.,0
Peço acesso às informações sobre a dotação orçamentária do programa Capacitação Profissional no ano de 2021.,0
Peço acesso aos relatórios de gestão do programa Programa de Emprego.,0
"Me chamo Francisca Lima Reis, CPF 036.467.086-03, Título de Eleitor 414159462839. Solicito informações sobre minha zona eleitoral.",1
Solicito cópia do contrato nº 28553/2022 firmado entre a Procuradoria-Geral do DF e a empresa Serviços Integrados.,0
"Peço informações sobre o cadastro do meu dependente Bianca Dias Freitas, CPF 456.594.921-00, data nasc. 19/12/1984.",1
Gostaria de obter a folha de pagamento consolidada da Departamento de Trânsito referente a outubro de 2020.,0
"Gostaria de obter informações sobre todos os contratos ativos da Secretaria de Saúde do DF com valores superiores a R$ 100.000,00.",0
"Gostaria de exercer meu direito ao esquecimento. CPF: 572.665.479-03, Nome: Lúcia Gomes Vieira.",1
"Meu nome é Antônia Batista Pereira, PIS/PASEP 047.89824.94-2, CPF 941.403.345-92. Solicito informações sobre meu FGTS.",1
"Gostaria de alterar meu email cadastrado. Nome: Antônia Moraes Mendes, CPF: 070.096.007-40. Novo email: antonia@uol.com.br.",1
Nome: Felipe Correia Ferreira. CPF: 796.346.260-84. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Obras do DF.,1
"Me chamo Samuel Monteiro Souza, CPF 138.782.243-89 e RG 05.003.629-9. Peço informações sobre meu benefício.",1
"Solicito a exclusão dos meus dados pessoais. Nome: Lorenzo Nunes Almeida, CPF: 085.075.563-88, RG 45.404.824-0.",1
Peço acesso aos gastos com cartão corporativo da Secretaria de Fazenda do DF.,0
"Gostaria de obter informações sobre o benefício da minha mãe Felipe Nunes Gomes, CPF 946.146.042-26.",1
"Solicito informações detalhadas sobre o orçamento da Controladoria-Geral do DF para o exercício de 2025, incluindo despesas com pessoal e custeio.",0
"Me chamo Amanda Rodrigues Souza, CPF 652.167.337-87 e RG 13.346.000-8. Peço informações sobre meu benefício.",1
Peço acesso aos documentos de habilitação do vencedor da licitação nº 29/2023.,0
Solicito informações sobre as despesas com diárias da Secretaria de Obras do DF no ano de 2020.,0
Peço acesso aos termos de referência e edital da licitação nº 83/2023 da Secretaria de Obras do DF.,0
Solicito informações sobre o resultado da licitação nº 30/2025 realizada pela Secretaria de Esporte e Lazer.,0
"Gostaria de obter informações sobre todos os contratos ativos da Secretaria de Ciência e Tecnologia com valores superiores a R$ 100.000,00.",0
Solicito informações sobre o resultado da licitação nº 95/2026 realizada pela Tribunal de Contas do DF.,0
"Sou Carlos Teixeira Campos, portador do PIS 898.53889.14-8 e CPF 930.070.765-52. Peço informações sobre meu PIS.",1
"Peço a anonimização dos meus dados. Dados: Nome Amanda Pereira Araújo, CPF 283.048.678-18, Email amanda@hotmail.com.",1
"Me chamo Lucas Ramos Monteiro, CPF 682.761.018-79, Título de Eleitor 964993994652. Solicito informações sobre minha zona eleitoral.",1
Sou Mateus Gomes Alves. Telefone para contato: (61) 995295-7505. Email: mateus@outlook.com. Peço informações.,1
"Peço a anonimização dos meus dados. Dados: Nome Tiago Almeida Cavalcanti, CPF 769.836.713-41, Email tiago@gmail.com.",1
Peço acesso aos indicadores de desempenho da Secretaria de Agricultura.,0
"Sou Felipe Teixeira Carvalho, CPF 755.407.825-93, RG 52.354.253-1. Telefone: (11) 995971-9052. Email: felipe@hotmail.com. Moro em Rua do Sol, nº 7553, Cruzeiro, Brasília-DF - CEP 73382-122. Solicito informações sobre meu benefício.",1
Gostaria de obter o número de beneficiários do programa Programa de Combate à Dengue em 2019.,0
Peço acesso aos termos de referência e edital da licitação nº 69/2024 da Secretaria de Fazenda do DF.,0
"Meu nome é Eliane Nascimento Torres, CNH 28311706703, CPF 181.079.816-77. Solicito informações sobre multas de trânsito.",1
"Sou Paulo Dias Monteiro, portador do PIS 690.90695.54-5 e CPF 274.489.988-70. Peço informações sobre meu PIS.",1
Gostaria de obter o número de beneficiários do programa Mais Médicos em 2022.,0
"Solicito informações detalhadas sobre o orçamento da Secretaria de Esporte e Lazer para o exercício de 2024, incluindo despesas com pessoal e custeio.",0
Gostaria de obter a ata de julgamento da licitação nº 60/2021 da Secretaria de Esporte e Lazer.,0
Gostaria de obter fotos atualizadas das obras em execução pela Secretaria de Assistência Social.,0
Gostaria de obter o número de beneficiários do programa Programa de Transporte Escolar em 2024.,0
Peço acesso às informações sobre a dotação orçamentária do programa Capacitação Profissional no ano de 2022.,0
"Solicito informações sobre o processo do meu pai Brenda Nascimento Lima, CPF 925.021.218-68, RG 50.233.687-8.",1
Peço acesso aos termos de referência e edital da licitação nº 49/2019 da Secretaria de Obras do DF.,0
Meu nome é Matheus Ribeiro Souza e meu CPF é 629.484.017-12. Solicito informações sobre meu processo administrativo nº 14774/2021.,1
Solicito dados estatísticos sobre o programa Segurança Alimentar no Distrito Federal.,0
"Solicito informações detalhadas sobre o orçamento da Secretaria de Desenvolvimento Econômico para o exercício de 2019, incluindo despesas com pessoal e custeio.",0
"Dados pessoais: Nome: Natália Carvalho Teixeira, RG: 47.857.561-3, CPF: 757.880.042-68. Solicito informações sobre minha aposentadoria.",1
"Gostaria de obter informações sobre todos os contratos ativos da Secretaria de Transporte e Mobilidade com valores superiores a R$ 100.000,00.",0
Gostaria de obter a folha de pagamento consolidada da Secretaria de Desenvolvimento Econômico referente a março de 2020.,0
"Peço informações sobre o cadastro do meu dependente Melissa Ribeiro Vieira, CPF 239.439.870-19, data nasc. 04/03/2003.",1
"Gostaria de alterar meu email cadastrado. Nome: Miguel Machado Nascimento, CPF: 172.303.018-07. Novo email: miguel@yahoo.com.br.",1
Sou Laura Teixeira Martins. Telefone para contato: (61) 996175-5205. Email: laura@yahoo.com.br. Peço informações.,1
Peço acesso às informações sobre a dotação orçamentária do programa Programa de Erradicação do Trabalho Infantil no ano de 2021.,0
Gostaria de obter o relatório de gestão da Secretaria de Segurança Pública de 2024.,0
"Sou Leonardo Gomes Bezerra, portador do PIS 453.38329.77-9 e CPF 639.538.168-70. Peço informações sobre meu PIS.",1
"Gostaria de obter informações sobre o benefício da minha mãe Letícia Oliveira Correia, CPF 631.272.583-99.",1
"Solicito informações detalhadas sobre o orçamento da Secretaria de Transporte e Mobilidade para o exercício de 2022, incluindo despesas com pessoal e custeio.",0
Gostaria de obter o relatório de gestão da Controladoria-Geral do DF de 2023.,0
Solicito informações sobre o resultado da licitação nº 56/2019 realizada pela Secretaria de Ciência e Tecnologia.,0
Gostaria de obter o número de beneficiários do programa Minha Casa Minha Vida em 2023.,0
"Sou Felipe Carvalho Silva, CPF 364.700.379-41, RG 21.506.895-4. Telefone: (21) 999464-4090. Email: felipe@yahoo.com.br. Moro em Rua da Paz, nº 5220, Santa Maria, Brasília-DF - CEP 72682-782. Solicito informações sobre meu benefício.",1
Gostaria de obter fotos atualizadas das obras em execução pela Instituto de Previdência do DF.,0
Gostaria de obter dados sobre cotas parlamentares no Distrito Federal.,0
"Peço atualização do meu endereço. Nome: Karina Andrade Teixeira, CPF: 484.991.491-89. Novo endereço: Avenida das Flores, nº 2823, Asa Sul, Brasília-DF - CEP 72846-140.",1
Sou Jaqueline Lima Reis. Telefone para contato: (21) 992570-1360. Email: jaqueline@hotmail.com. Peço informações.,1
"Gostaria de exercer meu direito ao esquecimento. CPF: 927.833.285-26, Nome: Antônio Pinto Moreira.",1
"Gostaria de obter informações sobre todos os contratos ativos da Secretaria de Obras do DF com valores superiores a R$ 100.000,00.",0
Peço acesso ao projeto executivo da obra Reforma da Escola Pública.,0
Gostaria de obter a relação de passagens aéreas adquiridas pela Departamento de Trânsito em 2024.,0
"Gostaria de alterar meu email cadastrado. Nome: Cristina Santos Ramos, CPF: 022.337.725-20. Novo email: cristina@bol.com.br.",1
"Gostaria de exercer meu direito ao esquecimento. CPF: 247.447.454-40, Nome: Bernardo Moreira Almeida.",1
Meu nome é João Rodrigues Torres e meu CPF é 074.448.461-89. Solicito informações sobre meu processo administrativo nº 87863/2023.,1
"Sou Isabela Gomes Carvalho, portador do PIS 022.06801.04-9 e CPF 748.848.680-30. Peço informações sobre meu PIS.",1
"Gostaria de alterar meu email cadastrado. Nome: Noah Pereira Bezerra, CPF: 561.940.822-16. Novo email: noah@yahoo.com.br.",1
Peço acesso ao projeto executivo da obra Modernização do Sistema de Esgoto.,0
"Meu nome é Matheus Nunes Almeida, CNH 43052096733, CPF 830.793.651-94. Solicito informações sobre multas de trânsito.",1
"Dados pessoais: Nome: Enzo Pinto Fernandes, CPF: 609.950.681-00, RG: 32.733.252-8, Data Nasc: 08/03/1971. Endereço: Av. das Palmeiras, nº 587, Lago Norte, Brasília-DF - CEP 73487-556. Contato: (51) 999231-5740 / enzo@uol.com.br.",1
Gostaria de obter fotos atualizadas das obras em execução pela Secretaria de Cultura.,0
"Solicito a exclusão dos meus dados pessoais. Nome: Paulo Ramos Correia, CPF: 861.042.558-41, RG 68.834.042-6.",1
Solicito informações sobre o resultado da licitação nº 26/2020 realizada pela Defensoria Pública do DF.,0
Solicito informações sobre o cronograma físico-financeiro da obra Reforma da Biblioteca.,0
Gostaria de obter a folha de pagamento consolidada da Companhia de Saneamento Ambiental referente a janeiro de 2020.,0
Peço acesso aos documentos de habilitação do vencedor da licitação nº 76/2021.,0
Solicito dados estatísticos sobre o programa Programa de Leite no Distrito Federal.,0
"Solicito a exclusão dos meus dados pessoais. Nome: Pedro Machado Batista, CPF: 667.643.491-18, RG 42.320.415-5.",1
Meu nome é Beatriz Cardoso Torres e meu CPF é 196.863.603-01. Solicito informações sobre meu processo administrativo nº 91751/2020.,1
