pedido,contem_dados_pessoais
"Solicito acesso integral aos autos do Processo SEI 10346-11981367/2015-54, com urgência.",0
Meu nome é Luciana Nunes Lima. Solicito informações sobre meu processo.,1
Me chamo Paulo Lima Martins. Solicito acesso aos autos do meu processo SEI.,1
Solicito informações sobre o cronograma físico-financeiro da obra Pavimentação da Avenida Principal.,0
Gostaria de obter o relatório de gestão da Secretaria de Segurança Pública de 2021.,0
Gostaria de obter a relação de passagens aéreas adquiridas pela Secretaria de Fazenda do DF em 2019.,0
Peço acesso aos gastos com cartão corporativo da Secretaria de Desenvolvimento Econômico.,0
Solicito a exclusão dos meus dados pessoais. Nome: Luciana Ferreira Santos.,1
Por qual motivo o Processo SEI nº 16772-29890881/2009-64 não foi atendido até o presente momento?,0
IPTU nº 311400421. Solicito planta do imóvel (sem dados pessoais).,0
Protocolo: 15005120171. Solicito andamento do processo.,0
Data do evento: 01/01/2026. Solicito agenda.,0
Solicito cópia do contrato nº 56983/2026 firmado entre órgãos do DF.,0
Solicito informações sobre a licitação nº 44/2021.,0
Meu e-mail é pedro.vieira [arroba] uol.com.br. Solicito acesso às minhas informações.,1
CPF: 589 659 216 78. Solicito informações.,1
E-mail: eduardo.silva@outlook.com. Solicito acesso às minhas informações.,1
Solicito cópia do contrato nº 95331/2024 firmado entre órgãos do DF.,0
"Me chamo Paulo Almeida Lima, CPF 362.210.202-04 e RG 30.880.951-6. Peço informações sobre meu benefício.",1
"Sou Bruno Vieira Silva, titular do CPF 091.666.650-60 e título de eleitor nº 141300366130. Solicito informações eleitorais.",1
Sou Gabriel Pinto Freitas. Telefone para contato: (81) 995916-3772. Email: gabriel@yahoo.com.br. Peço informações.,1
CNPJ do órgão: 12.345.678/0001-90 (informação institucional).,0
Número Interno 70173743231. Solicito esclarecimentos.,0
Nota fiscal: 64810943833. Solicito dados consolidados.,0
Nome: Mariana Costa Campos. CPF: 306.274.329-80. Solicito acesso aos meus dados cadastrais no sistema da Companhia de Saneamento Ambiental.,1
"Solicito informações sobre o quadro de servidores lotados na Secretaria de Obras do DF, por cargo e função.",0
"Peço a anonimização dos meus dados. Dados: Nome Henry Moraes Moreira, CPF 269.322.803-45, Email henry@yahoo.com.br.",1
"Meu nome é Ana Almeida Nunes, CNH 80564058189, CPF 872.202.261-95. Solicito informações sobre multas de trânsito.",1
"Sou Lúcia Andrade Martins, titular do CPF 367.309.582-00 e título de eleitor nº 350488143711. Gostaria de informações eleitorais.",1
Peço acesso aos relatórios de gestão do programa Programa de Combate à Dengue.,0
"Solicito a exclusão dos meus dados pessoais. Nome: Helena Moreira Silva, CPF: 261.952.063-00, RG 97.374.424-9.",1
Peço acesso aos termos de referência e edital da licitação nº 31/2019 da Procuradoria-Geral do DF.,0
Solicito ocorrência atendida pelo CBMDF de nº 2005231127686739.,0
Peço informações sobre o calendário de audiências públicas.,0
Telefone: 81 98413 1759. Solicito retorno.,1
"Me chamo Ingrid Pinto Monteiro, portador do CPF 271.151.413-71 e RG 03.567.842-4. Endereço: Travessa Beira Rio, nº 3350, Lago Norte, Brasília-DF - CEP 73831-524. Telefone: (91) 994319-2467. Gostaria de informações.",1
"Sou Antônio Barbosa Santos, portador do PIS 907.96038.20-2 e CPF 624.578.010-10. Peço informações sobre meu PIS.",1
Solicito informações sobre o atendimento na Secretaria de Transporte e Mobilidade no ano de 2024.,0
CNPJ do órgão: 12.345.678/0001-90 (informação institucional).,0
"Meu nome é Fabio Carvalho Machado, CNH 73238272239, CPF 906.679.983-81. Solicito informações sobre multas de trânsito.",1
Solicito ocorrência atendida pelo PMDF de nº 2008547180734452.,0
Peço acesso aos relatórios de gestão do programa Minha Casa Minha Vida.,0
Solicito cópia do contrato nº 83617/2025 firmado entre órgãos do DF.,0
Solicito informações sobre a frota oficial e manutenção.,0
"Sou Pedro Nunes Costa, CPF 696.456.921-99, RG 29.597.259-1. Telefone: (81) 998028-3268. Email: pedro@outlook.com. Moro em Rua EQN, nº 8575, Lago Norte, Brasília-DF - CEP 72313-147. Solicito informações sobre meu benefício.",1
"Meu nome é Felipe Ribeiro Barbosa, CNH 14280475934, CPF 016.003.456-62. Solicito informações sobre multas de trânsito.",1
Meu nome é Melissa Costa Teixeira e meu CPF é 449.433.812-51. Solicito informações sobre meu processo administrativo nº 73717/2021.,1
Contato: (84) 95118-9664. Solicito retorno.,1
"Gostaria de exercer meu direito ao esquecimento. CPF: 764.250.805-07, Nome: Lucas Ramos Souza.",1
IPTU nº 987499909. Solicito planta do imóvel (sem dados pessoais).,0
Solicito informações sobre o resultado da licitação nº 41/2026 realizada pela Defensoria Pública do DF.,0
Contato: (85) 95179-6832. Solicito retorno.,1
"Sou João Correia Ferreira, titular do CPF 729.410.211-24 e título de eleitor nº 128621439243. Gostaria de informações eleitorais.",1
"Sou Rodrigo Bezerra Torres, portador do PIS 432.31334.60-5 e CPF 887.533.438-24. Peço informações sobre meu PIS.",1
Gostaria de obter fotos atualizadas das obras em execução pela Controladoria-Geral do DF.,0
CPF: 747 425 786 60. Solicito informações.,1
"Solicito acesso integral aos autos do Processo SEI 84052-43021568/2013-37, com urgência.",0
"Meu endereço é Rua do Sol, nº 9495. Solicito atualização.",1
Peço acesso às informações sobre a dotação orçamentária do programa Bolsa Família no ano de 2019.,0
Solicito a exclusão dos meus dados pessoais. Nome: Thiago Costa Oliveira.,1
"Solicito informações sobre o quadro de servidores lotados na Secretaria de Obras do DF, por cargo e função.",0
Solicito a exclusão dos meus dados pessoais. Nome: Larissa Cardoso Silva.,1
"Sou Luiz Torres Reis, titular do CPF 850.896.423-46 e título de eleitor nº 170993233195. Gostaria de informações eleitorais.",1
"Sou Natália Fernandes Carvalho, portador da CNH nº 09540716651 e CPF 325.841.261-84. Peço informações sobre meu cadastro no DETRAN.",1
Solicito a exclusão dos meus dados pessoais. Nome: Pedro Teixeira Martins.,1
Solicito informações sobre o planejamento estratégico da Secretaria de Educação do DF.,0
Solicito cópia do contrato nº 77661/2025 firmado entre órgãos do DF.,0
"Gostaria de exercer meu direito ao esquecimento. CPF: 718.102.550-31, Nome: Beatriz Nascimento Silva.",1
"Gostaria de alterar meu email cadastrado. Nome: Bruna Batista Almeida, CPF: 065.496.601-06. Novo email: bruna@bol.com.br.",1
"Gostaria de alterar meu email cadastrado. Nome: Arthur Torres Pinto, CPF: 589.815.220-22. Novo email: arthur@uol.com.br.",1
"Solicito correção de dados cadastrais. Nome: Karina Cardoso Lima, CPF: 334.365.553-80. Dados incorretos no sistema.",1
CPF: 773.228.096-29. Solicito informações sobre meu cadastro.,1
"Peço atualização do meu endereço. Nome: Miguel Mendes Andrade, CPF: 161.537.840-54. Novo endereço: Rua Principal, nº 741, Planaltina, Brasília-DF - CEP 72482-820.",1
"Me chamo Carolina Freitas Araújo, portador do CPF 223.520.194-60 e RG 55.426.928-6. Endereço: Av. L2 Sul, nº 1401, Samambaia, Brasília-DF - CEP 70971-901. Telefone: (61) 994655-2717. Gostaria de informações.",1
Peço acesso aos gastos com cartão corporativo da Controladoria-Geral do DF.,0
"Meu nome é Melissa Pinto Lima, CNH 37220854438, CPF 632.145.188-60. Solicito informações sobre multas de trânsito.",1
"Meu endereço é Quadra L2 Sul, nº 7972. Solicito atualização.",1
"Dados pessoais: Nome Luciana Barbosa Cardoso, CPF 869.179.707-00, Email luciana.cardoso@yahoo.com.br. Solicito anonimização.",1
Solicito retificação cadastral. Meu CPF é 771.535.085-03.,1
Nota fiscal: 66941343772. Solicito dados consolidados.,0
Solicito cópia do contrato nº 23331/2026 firmado entre órgãos do DF.,0
PIS: 068.16301.79-6. Solicito informações sobre meu PIS.,1
Me chamo Bruno Barbosa Carvalho. Solicito acesso aos autos do meu processo SEI.,1
IPTU nº 666514629. Solicito planta do imóvel (sem dados pessoais).,0
Me chamo Felipe Martins Silva. Solicito acesso aos autos do meu processo SEI.,1
"Meu endereço é Travessa Beira Rio, nº 6059. Solicito atualização.",1
Me chamo Camila Araújo Silva. Solicito acesso aos autos do meu processo SEI.,1
Peço informações sobre o calendário de audiências públicas.,0
Solicito informações sobre o planejamento estratégico da Instituto de Previdência do DF.,0
Gostaria de saber quantos contratos foram firmados em 2020.,0
Nome: Francisca Souza Cardoso. Telefone: (41) 998033-8387. Email: francisca@uol.com.br. Solicito informações sobre meu cadastro.,1
PIS/PASEP 100.67410.49-3. Solicito atualização cadastral.,1
"Sou Bianca Araújo Pinto, portador da CNH nº 78416635897 e CPF 670.867.361-47. Peço informações sobre meu cadastro no DETRAN.",1
Solicito informações sobre a licitação nº 53/2026.,0
Por qual motivo o Processo SEI nº 85449-91666532/2003-40 não foi atendido até o presente momento?,0
"Gostaria de exercer meu direito ao esquecimento. CPF: 641.473.116-10, Nome: Letícia Campos Oliveira.",1
Solicito cópia do contrato nº 44131/2025 firmado entre órgãos do DF.,0
Solicito informações sobre a licitação nº 73/2022.,0
CPF: 468 256 463 38. Solicito informações.,1
Nome: José Souza Vieira. CPF: 030.751.408-05. Solicito acesso aos meus dados cadastrais no sistema da Secretaria de Assistência Social.,1
PIS/PASEP 132.08934.24-4. Solicito atualização cadastral.,1
Me chamo Thiago Ferreira Pereira. Solicito acesso aos autos do meu processo SEI.,1
Gostaria de saber quantos contratos foram firmados em 2024.,0
Solicito dados estatísticos sobre o programa Programa de Atenção Básica no Distrito Federal.,0
"Meu endereço é Quadra L2 Sul, nº 6369. Solicito atualização.",1
Sou Fabio Monteiro Vieira. Telefone para contato: (51) 990038-6951. Email: fabio@uol.com.br. Peço informações.,1
Solicito cópia do contrato nº 73514/2019 firmado entre a Instituto de Previdência do DF e a empresa Consultoria Capital.,0
"Meu nome é Luciana Cardoso Carvalho, CNH 53461396284, CPF 756.001.122-54. Solicito informações sobre multas de trânsito.",1
Solicito informações sobre o planejamento estratégico da Secretaria de Cultura.,0
"Dados pessoais: Nome: Fernando Ramos Costa, CPF: 081.842.415-00, RG: 50.676.015-2, Data Nasc: 10/01/1956. Endereço: Travessa das Acácias, nº 3081, Planaltina, Brasília-DF - CEP 72600-627. Contato: (51) 994715-2276 / fernando@hotmail.com.",1
Solicito a exclusão dos meus dados pessoais. Nome: Eduardo Santos Rodrigues.,1
Peço acesso à relação de servidores que receberam gratificação no mês de novembro de 2023.,0
"Sou Luiz Moraes Andrade, portador da CNH nº 51082436622 e CPF 657.428.845-24. Peço informações sobre meu cadastro no DETRAN.",1
PIS/PASEP 823.50695.57-1. Solicito atualização cadastral.,1
CPF: 118.632.189-04. Solicito informações sobre meu cadastro.,1
CNPJ do órgão: 12.345.678/0001-90 (informação institucional).,0
Solicito ocorrência atendida pelo PMDF de nº 2003199801994362.,0
Solicito dados estatísticos sobre o programa Programa de Merenda Escolar no Distrito Federal.,0
Documento/Empenho Nº 2020NE69523. Solicito confirmação de recebimento.,0
Peço acesso às informações sobre a dotação orçamentária do programa Capacitação Profissional no ano de 2019.,0
Solicito informações sobre o atendimento na Secretaria de Agricultura no ano de 2020.,0
CPF: 551 524 861 99. Solicito informações.,1
"Meu nome é Felipe Teixeira Ferreira, PIS/PASEP 039.09082.54-1, CPF 357.231.249-35. Solicito informações sobre meu FGTS.",1
CNPJ do órgão: 12.345.678/0001-90 (informação institucional).,0
Peço acesso ao projeto executivo da obra Construção da Ciclovia.,0
"Endereço: Travessa Beira Rio, Asa Sul, Brasília-DF. CEP 79145-839. Solicito atualização cadastral.",1
Número Interno 48995236137. Solicito esclarecimentos.,0
Gostaria de obter o relatório de gestão da Secretaria de Assistência Social de 2026.,0
Peço acesso aos indicadores de desempenho da Controladoria-Geral do DF.,0
"Endereço: Avenida Central, Asa Norte, Brasília-DF. CEP 45340-533. Solicito atualização cadastral.",1
"Contato do setor: 99999-9999 (ramal), para dúvidas gerais.",0
"Solicito informações sobre o quadro de servidores lotados na Secretaria de Meio Ambiente, por cargo e função.",0
Solicito dados estatísticos sobre o programa Segurança Alimentar no Distrito Federal.,0
Solicito informações sobre o cronograma físico-financeiro da obra Reforma da Biblioteca.,0
IPTU nº 546651989. Solicito planta do imóvel (sem dados pessoais).,0
"Gostaria de obter informações sobre o benefício da minha mãe Bruna Barbosa Cardoso, CPF 777.173.164-39.",1
"Meu nome é Rafael Batista Carvalho, PIS/PASEP 043.04457.62-3, CPF 730.235.533-94. Solicito informações sobre meu FGTS.",1
Peço acesso à relação de servidores que receberam gratificação no mês de outubro de 2021.,0
Matrícula 18894946. Solicito registros de frequência (consolidado).,0
Solicito informações sobre a licitação nº 118/2018.,0
CPF: 453 147 379 57. Solicito informações.,1
"Solicito informações sobre o processo do meu pai Isabela Lima Pinto, CPF 356.250.574-43, RG 31.510.488-7.",1
Nome: Davi Moraes Cavalcanti. Telefone: (21) 996619-7940. Email: davi@bol.com.br. Solicito informações sobre meu cadastro.,1
Solicito informações sobre o planejamento estratégico da Tribunal de Contas do DF.,0
"Gostaria de alterar meu email cadastrado. Nome: Larissa Alves Nascimento, CPF: 918.574.482-43. Novo email: larissa@hotmail.com.",1
"Peço a anonimização dos meus dados. Dados: Nome Henry Moraes Torres, CPF 728.025.129-35, Email henry@bol.com.br.",1
Gostaria de obter o relatório de execução orçamentária da Secretaria de Fazenda do DF referente ao 2026.,0
"Meu nome é Rodrigo Barbosa Rodrigues, PIS/PASEP 383.48995.31-2, CPF 687.612.976-40. Solicito informações sobre meu FGTS.",1
PIS: 589.82689.82-6. Solicito informações sobre meu PIS.,1
"Gostaria de obter informações sobre todos os contratos ativos da Instituto de Previdência do DF com valores superiores a R$ 100.000,00.",0
Protocolo: 97083849239. Solicito andamento do processo.,0
"Me chamo Eduardo Almeida Dias, CPF 196.421.590-07 e RG 90.164.359-8. Peço informações sobre meu benefício.",1
PIS: 579.74122.04-5. Solicito informações sobre meu PIS.,1
"Endereço: Rua das Flores, Brazlândia, Brasília-DF. CEP 38610-970. Solicito atualização cadastral.",1
Meu nome é Yasmin Costa Martins. Contato: (41) 992471-2235 / yasmin@uol.com.br. Gostaria de informações sobre meu processo.,1
"Sou Juliana Souza Fernandes, portador do RG 76.443.165-3 e CPF 683.678.812-06. Gostaria de obter cópia do meu processo.",1
"Sou Helena Bezerra Carvalho, CPF 596.107.831-04, RG 68.477.804-6. Telefone: (81) 990479-7572. Email: helena@hotmail.com. Moro em Av. EQS, nº 7752, Gama, Brasília-DF - CEP 73123-887. Solicito informações sobre meu benefício.",1
Solicito informações sobre as despesas com diárias da Departamento de Trânsito no ano de 2020.,0
Nome: Beatriz Fernandes Campos. CPF: 039.590.927-92. Solicito acesso aos meus dados cadastrais no sistema da Defensoria Pública do DF.,1
Peço acesso aos relatórios de gestão do programa Cadastro Único.,0
Solicito cópia do contrato nº 97580/2024 firmado entre órgãos do DF.,0
ID do contrato: 40724823. Solicito aditivos.,0
"Solicito correção de dados cadastrais. Nome: Gustavo Bezerra Vieira, CPF: 230.880.632-00. Dados incorretos no sistema.",1
Contato: (64) 95840-7587. Solicito retorno.,1
Peço acesso aos documentos de habilitação do vencedor da licitação nº 87/2026.,0
